names,scores,logfoldchanges,pvals,pvals_adj
S100A16,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
TLL2,-1.0,-23.868988,0.31765754360710274,0.9156220651946414
FBXO39,-1.0,-23.858418,0.31765754360710274,0.9156220651946414
PDE6C,-1.0,-23.819891,0.31765754360710274,0.9156220651946414
RNASEK,-1.0,-23.688541,0.31765754360710274,0.9156220651946414
CALHM3,-1.0,-24.05141,0.31765754360710274,0.9156220651946414
EFEMP1,-1.0,-24.065792,0.31765754360710274,0.9156220651946414
GSG1L2,-1.0,-24.062675,0.31765754360710274,0.9156220651946414
SPIN4,-1.0,-23.811289,0.31765754360710274,0.9156220651946414
B9D1,-1.0,-23.834602,0.31765754360710274,0.9156220651946414
FGF16,-1.0,-23.89761,0.31765754360710274,0.9156220651946414
C10orf107,-1.0,-23.794964,0.31765754360710274,0.9156220651946414
HKDC1,-1.0,-23.865004,0.31765754360710274,0.9156220651946414
EMX2,-1.0,-23.785025,0.31765754360710274,0.9156220651946414
PPBP,-1.0,-24.059816,0.31765754360710274,0.9156220651946414
ITIH2,-1.0,-23.77485,0.31765754360710274,0.9156220651946414
PNLIPRP3,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
GYG2,-1.0,-23.961512,0.31765754360710274,0.9156220651946414
GFRA1,-1.0,-23.768902,0.31765754360710274,0.9156220651946414
NAALAD2,-1.0,-23.821396,0.31765754360710274,0.9156220651946414
FOXO4,-1.0,-23.745333,0.31765754360710274,0.9156220651946414
HEPH,-1.0,-23.832745,0.31765754360710274,0.9156220651946414
ADAMTS14,-1.0,-23.788513,0.31765754360710274,0.9156220651946414
ZXDA,-1.0,-23.82342,0.31765754360710274,0.9156220651946414
DCST1,-1.0,-23.809847,0.31765754360710274,0.9156220651946414
PLEKHS1,-1.0,-23.743496,0.31765754360710274,0.9156220651946414
PLD6,-1.0,-23.743496,0.31765754360710274,0.9156220651946414
KLF8,-1.0,-23.854034,0.31765754360710274,0.9156220651946414
ALAS2,-1.0,-23.632124,0.31765754360710274,0.9156220651946414
AC007040.11,-1.0,-23.747183,0.31765754360710274,0.9156220651946414
FOXP3,-1.0,-23.69437,0.31765754360710274,0.9156220651946414
EFNA1,-1.0,-23.910616,0.31765754360710274,0.9156220651946414
MYOZ1,-1.0,-23.814693,0.31765754360710274,0.9156220651946414
RP11-77K12.1,-1.0,-23.89761,0.31765754360710274,0.9156220651946414
NRAP,-1.0,-23.848879,0.31765754360710274,0.9156220651946414
TMEM231,-1.0,-23.712683,0.31765754360710274,0.9156220651946414
TECTB,-1.0,-23.814693,0.31765754360710274,0.9156220651946414
NUTM2B,-1.0,-23.89656,0.31765754360710274,0.9156220651946414
SFR1,-1.0,-23.846344,0.31765754360710274,0.9156220651946414
EPHA1,-1.0,-23.819891,0.31765754360710274,0.9156220651946414
CPB2,-1.0,-23.819891,0.31765754360710274,0.9156220651946414
KLHL13,-1.0,-23.995678,0.31765754360710274,0.9156220651946414
SOWAHC,-1.0,-23.816412,0.31765754360710274,0.9156220651946414
IFI27,-1.0,-23.843561,0.31765754360710274,0.9156220651946414
ALLC,-1.0,-23.816906,0.31765754360710274,0.9156220651946414
CCDC63,-1.0,-23.831165,0.31765754360710274,0.9156220651946414
PRIMA1,-1.0,-23.704227,0.31765754360710274,0.9156220651946414
HPX,-1.0,-23.632124,0.31765754360710274,0.9156220651946414
TC2N,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
SLC26A9,-1.0,-23.912483,0.31765754360710274,0.9156220651946414
RAB7B,-1.0,-23.928432,0.31765754360710274,0.9156220651946414
C9orf92,-1.0,-23.745333,0.31765754360710274,0.9156220651946414
DTX1,-1.0,-23.885988,0.31765754360710274,0.9156220651946414
OR52N4,-1.0,-23.743496,0.31765754360710274,0.9156220651946414
SAMD15,-1.0,-23.903656,0.31765754360710274,0.9156220651946414
C11orf21,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
AQP7,-1.0,-23.77012,0.31765754360710274,0.9156220651946414
NGB,-1.0,-24.037325,0.31765754360710274,0.9156220651946414
ENHO,-1.0,-23.855778,0.31765754360710274,0.9156220651946414
GALT,-1.0,-23.766281,0.31765754360710274,0.9156220651946414
FCMR,-1.0,-23.746256,0.31765754360710274,0.9156220651946414
C1orf116,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
HAL,-1.0,-23.76073,0.31765754360710274,0.9156220651946414
KITLG,-1.0,-23.903656,0.31765754360710274,0.9156220651946414
C2orf50,-1.0,-23.88766,0.31765754360710274,0.9156220651946414
RP11-745O10.4,-1.0,-23.928432,0.31765754360710274,0.9156220651946414
RHOV,-1.0,-23.815428,0.31765754360710274,0.9156220651946414
PPP1R14D,-1.0,-23.9178,0.31765754360710274,0.9156220651946414
IGFBP5,-1.0,-23.704227,0.31765754360710274,0.9156220651946414
THBS1,-1.0,-23.836609,0.31765754360710274,0.9156220651946414
GOLGA8K,-1.0,-23.824692,0.31765754360710274,0.9156220651946414
NOV,-1.0,-23.910616,0.31765754360710274,0.9156220651946414
LMOD1,-1.0,-23.688541,0.31765754360710274,0.9156220651946414
ANXA13,-1.0,-23.795868,0.31765754360710274,0.9156220651946414
MYCN,-1.0,-23.960573,0.31765754360710274,0.9156220651946414
KCNJ11,-1.0,-23.88499,0.31765754360710274,0.9156220651946414
AHNAK2,-1.0,-24.025442,0.31765754360710274,0.9156220651946414
COL22A1,-1.0,-23.796549,0.31765754360710274,0.9156220651946414
SAA1,-1.0,-24.164278,0.31765754360710274,0.9156220651946414
MRGPRX3,-1.0,-23.712683,0.31765754360710274,0.9156220651946414
ZBTB42,-1.0,-23.605846,0.31765754360710274,0.9156220651946414
FZD5,-1.0,-23.746256,0.31765754360710274,0.9156220651946414
TPH2,-1.0,-23.754915,0.31765754360710274,0.9156220651946414
RP11-736N17.11,-1.0,-23.835938,0.31765754360710274,0.9156220651946414
PAX5,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
TSPAN4,-1.0,-23.858418,0.31765754360710274,0.9156220651946414
RDH12,-1.0,-23.886322,0.31765754360710274,0.9156220651946414
MAP10,-1.0,-23.681396,0.31765754360710274,0.9156220651946414
GLT6D1,-1.0,-23.793615,0.31765754360710274,0.9156220651946414
LEFTY1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
ABHD4,-1.0,-23.745333,0.31765754360710274,0.9156220651946414
FCN1,-1.0,-24.18043,0.31765754360710274,0.9156220651946414
AL354828.1,-1.0,-23.93046,0.31765754360710274,0.9156220651946414
HMCN2,-1.0,-24.026728,0.31765754360710274,0.9156220651946414
C1QTNF9,-1.0,-24.06345,0.31765754360710274,0.9156220651946414
URAD,-1.0,-23.877169,0.31765754360710274,0.9156220651946414
ST6GALNAC4,-1.0,-23.988062,0.31765754360710274,0.9156220651946414
GJA3,-1.0,-23.879745,0.31765754360710274,0.9156220651946414
SMIM2,-1.0,-24.025442,0.31765754360710274,0.9156220651946414
TRIM17,-1.0,-23.792498,0.31765754360710274,0.9156220651946414
ZBTB6,-1.0,-23.855778,0.31765754360710274,0.9156220651946414
SPERT,-1.0,-23.785025,0.31765754360710274,0.9156220651946414
SOX21,-1.0,-23.747183,0.31765754360710274,0.9156220651946414
CRB2,-1.0,-23.937077,0.31765754360710274,0.9156220651946414
SP9,-1.0,-23.926025,0.31765754360710274,0.9156220651946414
ADGRD2,-1.0,-23.831427,0.31765754360710274,0.9156220651946414
C9orf69,-1.0,-23.818394,0.31765754360710274,0.9156220651946414
PIWIL1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
ANKRD20A1,-1.0,-23.810085,0.31765754360710274,0.9156220651946414
B4GALNT4,-1.0,-23.774643,0.31765754360710274,0.9156220651946414
GPHB5,-1.0,-23.96967,0.31765754360710274,0.9156220651946414
VASH2,-1.0,-23.814447,0.31765754360710274,0.9156220651946414
SDPR,-1.0,-23.903013,0.31765754360710274,0.9156220651946414
SPATA31D3,-1.0,-23.889006,0.31765754360710274,0.9156220651946414
HRK,-1.0,-23.928432,0.31765754360710274,0.9156220651946414
LMNTD2,-1.0,-23.868988,0.31765754360710274,0.9156220651946414
INSM2,-1.0,-24.065792,0.31765754360710274,0.9156220651946414
C1orf115,-1.0,-23.828814,0.31765754360710274,0.9156220651946414
HSPB8,-1.0,-23.813229,0.31765754360710274,0.9156220651946414
MYH6,-1.0,-23.810085,0.31765754360710274,0.9156220651946414
TFPI,-1.0,-23.815184,0.31765754360710274,0.9156220651946414
C9orf129,-1.0,-23.794739,0.31765754360710274,0.9156220651946414
DIABLO,-1.0,-23.832745,0.31765754360710274,0.9156220651946414
STXBP6,-1.0,-23.836205,0.31765754360710274,0.9156220651946414
C1orf100,-1.0,-23.993473,0.31765754360710274,0.9156220651946414
ADCY4,-1.0,-23.829596,0.31765754360710274,0.9156220651946414
MDP1,-1.0,-23.860195,0.31765754360710274,0.9156220651946414
LRRC16B,-1.0,-23.791384,0.31765754360710274,0.9156220651946414
LTK,-1.0,-23.858418,0.31765754360710274,0.9156220651946414
JMJD7-PLA2G4B,-1.0,-23.914368,0.31765754360710274,0.9156220651946414
LRIG3,-1.0,-23.878452,0.31765754360710274,0.9156220651946414
LRRC52,-1.0,-23.629856,0.31765754360710274,0.9156220651946414
PAQR4,-1.0,-23.85259,0.31765754360710274,0.9156220651946414
HMGB3,-1.0,-24.01666,0.31765754360710274,0.9156220651946414
AMIGO2,-1.0,-23.571009,0.31765754360710274,0.9156220651946414
COL6A3,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
SLC9A3R2,-1.0,-23.988062,0.31765754360710274,0.9156220651946414
ACKR3,-1.0,-23.808887,0.31765754360710274,0.9156220651946414
ZFP92,-1.0,-23.926825,0.31765754360710274,0.9156220651946414
DUSP9,-1.0,-23.772167,0.31765754360710274,0.9156220651946414
TEX28,-1.0,-23.83407,0.31765754360710274,0.9156220651946414
AC109829.1,-1.0,-23.743496,0.31765754360710274,0.9156220651946414
LGALS12,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
ANP32D,-1.0,-23.76951,0.31765754360710274,0.9156220651946414
F8A1,-1.0,-23.804392,0.31765754360710274,0.9156220651946414
MAEL,-1.0,-24.000727,0.31765754360710274,0.9156220651946414
GPD1,-1.0,-23.888332,0.31765754360710274,0.9156220651946414
IGFBP6,-1.0,-23.982788,0.31765754360710274,0.9156220651946414
SYNM,-1.0,-23.777985,0.31765754360710274,0.9156220651946414
SLC35G5,-1.0,-23.76073,0.31765754360710274,0.9156220651946414
GCKR,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
LA16c-380H5.3,-1.0,-23.856655,0.31765754360710274,0.9156220651946414
RHCG,-1.0,-23.965311,0.31765754360710274,0.9156220651946414
PYGM,-1.0,-23.926424,0.31765754360710274,0.9156220651946414
ZCCHC12,-1.0,-24.026728,0.31765754360710274,0.9156220651946414
ART4,-1.0,-23.828814,0.31765754360710274,0.9156220651946414
EIF1AD,-1.0,-23.93046,0.31765754360710274,0.9156220651946414
NPIPA8,-1.0,-23.835402,0.31765754360710274,0.9156220651946414
RPL39,-1.0,-23.926825,0.31765754360710274,0.9156220651946414
KLHDC9,-1.0,-23.981232,0.31765754360710274,0.9156220651946414
XPNPEP2,-1.0,-23.829596,0.31765754360710274,0.9156220651946414
GYS2,-1.0,-23.76073,0.31765754360710274,0.9156220651946414
PCP4L1,-1.0,-23.834602,0.31765754360710274,0.9156220651946414
KCNK4,-1.0,-24.014221,0.31765754360710274,0.9156220651946414
EEF2KMT,-1.0,-23.91136,0.31765754360710274,0.9156220651946414
PAM16,-1.0,-23.939611,0.31765754360710274,0.9156220651946414
SRL,-1.0,-23.931684,0.31765754360710274,0.9156220651946414
SMIM10L2A,-1.0,-23.99679,0.31765754360710274,0.9156220651946414
CDR1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
TMEM257,-1.0,-23.844114,0.31765754360710274,0.9156220651946414
FMR1NB,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
CCDC190,-1.0,-23.77485,0.31765754360710274,0.9156220651946414
RARG,-1.0,-24.016048,0.31765754360710274,0.9156220651946414
PRRX1,-1.0,-23.808887,0.31765754360710274,0.9156220651946414
CFH,-1.0,-23.823545,0.31765754360710274,0.9156220651946414
RRS1,-1.0,-23.89656,0.31765754360710274,0.9156220651946414
KIAA1614,-1.0,-23.920897,0.31765754360710274,0.9156220651946414
MDK,-1.0,-23.83407,0.31765754360710274,0.9156220651946414
MCM4,-1.0,-23.856655,0.31765754360710274,0.9156220651946414
RBPMS2,-1.0,-23.856655,0.31765754360710274,0.9156220651946414
RGS8,-1.0,-23.977644,0.31765754360710274,0.9156220651946414
GCOM1,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
TRIM55,-1.0,-23.766481,0.31765754360710274,0.9156220651946414
PAMR1,-1.0,-23.934156,0.31765754360710274,0.9156220651946414
ONECUT1,-1.0,-23.881372,0.31765754360710274,0.9156220651946414
ISLR,-1.0,-23.86837,0.31765754360710274,0.9156220651946414
NDUFA4L2,-1.0,-23.82546,0.31765754360710274,0.9156220651946414
HDC,-1.0,-23.831427,0.31765754360710274,0.9156220651946414
SHC4,-1.0,-23.788513,0.31765754360710274,0.9156220651946414
DUOXA1,-1.0,-23.774643,0.31765754360710274,0.9156220651946414
HYPK,-1.0,-23.896212,0.31765754360710274,0.9156220651946414
ELF5,-1.0,-23.878452,0.31765754360710274,0.9156220651946414
ESRP1,-1.0,-23.766281,0.31765754360710274,0.9156220651946414
B3GALT2,-1.0,-23.831165,0.31765754360710274,0.9156220651946414
HTRA4,-1.0,-23.850584,0.31765754360710274,0.9156220651946414
CCDC33,-1.0,-23.88499,0.31765754360710274,0.9156220651946414
NFE2,-1.0,-23.790857,0.31765754360710274,0.9156220651946414
GIF,-1.0,-23.688541,0.31765754360710274,0.9156220651946414
ISG20,-1.0,-23.797003,0.31765754360710274,0.9156220651946414
C2orf72,-1.0,-23.747183,0.31765754360710274,0.9156220651946414
DOK2,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
MS4A1,-1.0,-24.134974,0.31765754360710274,0.9156220651946414
GOLGA6L9,-1.0,-23.993473,0.31765754360710274,0.9156220651946414
METTL7B,-1.0,-23.834602,0.31765754360710274,0.9156220651946414
SLC9C2,-1.0,-23.805567,0.31765754360710274,0.9156220651946414
SH2D7,-1.0,-23.792944,0.31765754360710274,0.9156220651946414
BTBD18,-1.0,-23.799288,0.31765754360710274,0.9156220651946414
CYP1A2,-1.0,-23.799288,0.31765754360710274,0.9156220651946414
RTN4RL2,-1.0,-24.053614,0.31765754360710274,0.9156220651946414
EBF2,-1.0,-23.954111,0.31765754360710274,0.9156220651946414
SNX33,-1.0,-23.74313,0.31765754360710274,0.9156220651946414
C2orf83,-1.0,-23.930054,0.31765754360710274,0.9156220651946414
TEX35,-1.0,-23.989134,0.31765754360710274,0.9156220651946414
PMEL,-1.0,-23.777985,0.31765754360710274,0.9156220651946414
ERBB3,-1.0,-23.712683,0.31765754360710274,0.9156220651946414
NYAP2,-1.0,-23.777355,0.31765754360710274,0.9156220651946414
C7orf77,-1.0,-23.883339,0.31765754360710274,0.9156220651946414
ARSF,-1.0,-23.821396,0.31765754360710274,0.9156220651946414
KLB,-1.0,-23.908762,0.31765754360710274,0.9156220651946414
ARHGAP28,-1.0,-23.994022,0.31765754360710274,0.9156220651946414
UBE2C,-1.0,-23.571009,0.31765754360710274,0.9156220651946414
NLRP9,-1.0,-23.840536,0.31765754360710274,0.9156220651946414
GABRR3,-1.0,-23.843561,0.31765754360710274,0.9156220651946414
NLRP13,-1.0,-23.777145,0.31765754360710274,0.9156220651946414
ZNF154,-1.0,-23.785025,0.31765754360710274,0.9156220651946414
ADA,-1.0,-23.799288,0.31765754360710274,0.9156220651946414
CTD-2583A14.10,-1.0,-23.815428,0.31765754360710274,0.9156220651946414
CTD-2583A14.9,-1.0,-23.94477,0.31765754360710274,0.9156220651946414
STX19,-1.0,-23.69437,0.31765754360710274,0.9156220651946414
POU3F2,-1.0,-23.883009,0.31765754360710274,0.9156220651946414
HNF4A,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
SCML4,-1.0,-23.993473,0.31765754360710274,0.9156220651946414
ZSCAN22,-1.0,-23.868988,0.31765754360710274,0.9156220651946414
BPI,-1.0,-23.980202,0.31765754360710274,0.9156220651946414
PARS2,-1.0,-23.840536,0.31765754360710274,0.9156220651946414
F2R,-1.0,-23.790857,0.31765754360710274,0.9156220651946414
RP11-506B6.7,-1.0,-23.735037,0.31765754360710274,0.9156220651946414
FAM26E,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
XKR7,-1.0,-23.840536,0.31765754360710274,0.9156220651946414
FIZ1,-1.0,-23.918957,0.31765754360710274,0.9156220651946414
ZRSR1,-1.0,-23.688541,0.31765754360710274,0.9156220651946414
ZYG11A,-1.0,-23.973122,0.31765754360710274,0.9156220651946414
C3orf80,-1.0,-23.925627,0.31765754360710274,0.9156220651946414
COL20A1,-1.0,-23.9178,0.31765754360710274,0.9156220651946414
STIL,-1.0,-23.810085,0.31765754360710274,0.9156220651946414
COL9A1,-1.0,-23.836205,0.31765754360710274,0.9156220651946414
RP11-257K9.8,-1.0,-23.93046,0.31765754360710274,0.9156220651946414
SLC25A48,-1.0,-24.049957,0.31765754360710274,0.9156220651946414
PITX1,-1.0,-23.896212,0.31765754360710274,0.9156220651946414
TUBB1,-1.0,-23.970282,0.31765754360710274,0.9156220651946414
IMPG1,-1.0,-23.848879,0.31765754360710274,0.9156220651946414
PRKCG,-1.0,-23.854034,0.31765754360710274,0.9156220651946414
PLA2G2C,-1.0,-23.805567,0.31765754360710274,0.9156220651946414
CACNG6,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
C1orf185,-1.0,-24.038689,0.31765754360710274,0.9156220651946414
SH2D5,-1.0,-23.832745,0.31765754360710274,0.9156220651946414
MRAP2,-1.0,-23.805567,0.31765754360710274,0.9156220651946414
TBX18,-1.0,-23.816906,0.31765754360710274,0.9156220651946414
SALL4,-1.0,-23.977644,0.31765754360710274,0.9156220651946414
KCNG1,-1.0,-23.850584,0.31765754360710274,0.9156220651946414
TMEM30C,-1.0,-23.925627,0.31765754360710274,0.9156220651946414
PDRG1,-1.0,-23.860493,0.31765754360710274,0.9156220651946414
TRDN,-1.0,-24.026728,0.31765754360710274,0.9156220651946414
ID1,-1.0,-23.978153,0.31765754360710274,0.9156220651946414
TNNC1,-1.0,-24.01666,0.31765754360710274,0.9156220651946414
AGXT2,-1.0,-23.850016,0.31765754360710274,0.9156220651946414
SKOR2,-1.0,-23.886322,0.31765754360710274,0.9156220651946414
CLCA4,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
RP11-49K24.6,-1.0,-23.8125,0.31765754360710274,0.9156220651946414
ITIH4,-1.0,-23.87781,0.31765754360710274,0.9156220651946414
ZNF396,-1.0,-23.605846,0.31765754360710274,0.9156220651946414
VWDE,-1.0,-23.77904,0.31765754360710274,0.9156220651946414
C1orf167,-1.0,-23.821396,0.31765754360710274,0.9156220651946414
DSC3,-1.0,-23.894474,0.31765754360710274,0.9156220651946414
LFNG,-1.0,-23.824692,0.31765754360710274,0.9156220651946414
HORMAD2,-1.0,-23.942177,0.31765754360710274,0.9156220651946414
STK31,-1.0,-23.76073,0.31765754360710274,0.9156220651946414
MARCH11,-1.0,-23.745333,0.31765754360710274,0.9156220651946414
GATA6,-1.0,-23.767286,0.31765754360710274,0.9156220651946414
POTEC,-1.0,-23.877169,0.31765754360710274,0.9156220651946414
PTCHD2,-1.0,-23.809366,0.31765754360710274,0.9156220651946414
AQP1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
TRIP13,-1.0,-23.748672,0.31765754360710274,0.9156220651946414
CLCA2,-1.0,-23.885323,0.31765754360710274,0.9156220651946414
UGT3A1,-1.0,-23.768902,0.31765754360710274,0.9156220651946414
DEFB118,-1.0,-23.788513,0.31765754360710274,0.9156220651946414
LRRC74B,-1.0,-23.629856,0.31765754360710274,0.9156220651946414
IL23R,-1.0,-23.796549,0.31765754360710274,0.9156220651946414
BFSP1,-1.0,-24.047794,0.31765754360710274,0.9156220651946414
AREG,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
RSPO4,-1.0,-23.854034,0.31765754360710274,0.9156220651946414
PARD6G,-1.0,-23.816906,0.31765754360710274,0.9156220651946414
RTN4R,-1.0,-23.825974,0.31765754360710274,0.9156220651946414
PTGFR,-1.0,-23.764284,0.31765754360710274,0.9156220651946414
DDX4,-1.0,-23.83064,0.31765754360710274,0.9156220651946414
C18orf63,-1.0,-23.632124,0.31765754360710274,0.9156220651946414
MMP11,-1.0,-23.777355,0.31765754360710274,0.9156220651946414
RAB36,-1.0,-23.837011,0.31765754360710274,0.9156220651946414
C1orf158,-1.0,-23.926424,0.31765754360710274,0.9156220651946414
CDH19,-1.0,-23.889006,0.31765754360710274,0.9156220651946414
CCR6,-1.0,-23.816412,0.31765754360710274,0.9156220651946414
LRTM1,-1.0,-23.974117,0.31765754360710274,0.9156220651946414
MROH2B,-1.0,-23.832745,0.31765754360710274,0.9156220651946414
CPLX4,-1.0,-23.88699,0.31765754360710274,0.9156220651946414
DLL1,-1.0,-24.005901,0.31765754360710274,0.9156220651946414
C20orf195,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
CELA3A,-1.0,-23.795868,0.31765754360710274,0.9156220651946414
HELZ2,-1.0,-23.753387,0.31765754360710274,0.9156220651946414
UNC5A,-1.0,-23.805567,0.31765754360710274,0.9156220651946414
CADM4,-1.0,-23.877169,0.31765754360710274,0.9156220651946414
MED18,-1.0,-23.848879,0.31765754360710274,0.9156220651946414
MUC13,-1.0,-23.90583,0.31765754360710274,0.9156220651946414
NKPD1,-1.0,-23.982788,0.31765754360710274,0.9156220651946414
BHMG1,-1.0,-23.791384,0.31765754360710274,0.9156220651946414
GRM6,-1.0,-23.712683,0.31765754360710274,0.9156220651946414
N4BP3,-1.0,-23.994022,0.31765754360710274,0.9156220651946414
DMWD,-1.0,-24.00532,0.31765754360710274,0.9156220651946414
BTNL2,-1.0,-23.861689,0.31765754360710274,0.9156220651946414
SRRM5,-1.0,-23.629856,0.31765754360710274,0.9156220651946414
GNG8,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
HLA-DQA2,-1.0,-23.832745,0.31765754360710274,0.9156220651946414
ANKLE1,-1.0,-23.816906,0.31765754360710274,0.9156220651946414
CYP4F12,-1.0,-23.808887,0.31765754360710274,0.9156220651946414
EPHX3,-1.0,-23.646011,0.31765754360710274,0.9156220651946414
COL11A2,-1.0,-24.014221,0.31765754360710274,0.9156220651946414
C19orf57,-1.0,-23.87749,0.31765754360710274,0.9156220651946414
WDR83OS,-1.0,-23.797003,0.31765754360710274,0.9156220651946414
APOM,-1.0,-23.796095,0.31765754360710274,0.9156220651946414
ZNF99,-1.0,-23.831165,0.31765754360710274,0.9156220651946414
AP1M2,-1.0,-23.910616,0.31765754360710274,0.9156220651946414
ZBTB32,-1.0,-23.646011,0.31765754360710274,0.9156220651946414
HIST1H4B,-1.0,-23.810085,0.31765754360710274,0.9156220651946414
HIST1H4A,-1.0,-23.831427,0.31765754360710274,0.9156220651946414
SARS2,-1.0,-23.768902,0.31765754360710274,0.9156220651946414
C1orf94,-1.0,-23.930054,0.31765754360710274,0.9156220651946414
DLL3,-1.0,-23.785025,0.31765754360710274,0.9156220651946414
OVOL3,-1.0,-23.799288,0.31765754360710274,0.9156220651946414
SLCO2A1,-1.0,-23.751492,0.31765754360710274,0.9156220651946414
RP11-244H3.4,-1.0,-23.69437,0.31765754360710274,0.9156220651946414
SBSN,-1.0,-23.930054,0.31765754360710274,0.9156220651946414
CCNE1,-1.0,-23.83407,0.31765754360710274,0.9156220651946414
SELV,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
AMOTL2,-1.0,-23.794964,0.31765754360710274,0.9156220651946414
HIST1H2BK,-1.0,-23.805567,0.31765754360710274,0.9156220651946414
HIST1H2BL,-1.0,-23.764284,0.31765754360710274,0.9156220651946414
PRX,-1.0,-23.795868,0.31765754360710274,0.9156220651946414
SPOCD1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
BMP6,-1.0,-23.790857,0.31765754360710274,0.9156220651946414
PSORS1C1,-1.0,-23.766481,0.31765754360710274,0.9156220651946414
HSD17B8,-1.0,-23.747183,0.31765754360710274,0.9156220651946414
S1PR5,-1.0,-23.791384,0.31765754360710274,0.9156220651946414
PLPP2,-1.0,-23.884659,0.31765754360710274,0.9156220651946414
CBARP,-1.0,-23.793615,0.31765754360710274,0.9156220651946414
MPND,-1.0,-23.76951,0.31765754360710274,0.9156220651946414
KLK2,-1.0,-23.89761,0.31765754360710274,0.9156220651946414
KLK14,-1.0,-23.976126,0.31765754360710274,0.9156220651946414
PCDHB10,-1.0,-23.766281,0.31765754360710274,0.9156220651946414
MME,-1.0,-23.794739,0.31765754360710274,0.9156220651946414
CRIP3,-1.0,-23.88499,0.31765754360710274,0.9156220651946414
C1orf234,-1.0,-23.928432,0.31765754360710274,0.9156220651946414
CCDC80,-1.0,-23.714148,0.31765754360710274,0.9156220651946414
TSPAN1,-1.0,-23.793615,0.31765754360710274,0.9156220651946414
FAM71E1,-1.0,-23.810085,0.31765754360710274,0.9156220651946414
GCSAM,-1.0,-24.041447,0.31765754360710274,0.9156220651946414
HBEGF,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
RHAG,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
GCM1,-1.0,-23.797003,0.31765754360710274,0.9156220651946414
CEACAM18,-1.0,-23.829596,0.31765754360710274,0.9156220651946414
MZB1,-1.0,-24.016048,0.31765754360710274,0.9156220651946414
C2CD4C,-1.0,-23.716112,0.31765754360710274,0.9156220651946414
DPPA4,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
C19orf81,-1.0,-23.973122,0.31765754360710274,0.9156220651946414
PGC,-1.0,-23.792498,0.31765754360710274,0.9156220651946414
EHD2,-1.0,-23.99021,0.31765754360710274,0.9156220651946414
CTC-273B12.7,-1.0,-23.980202,0.31765754360710274,0.9156220651946414
ITPR3,-1.0,-23.889345,0.31765754360710274,0.9156220651946414
C5orf47,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
CATSPER4,-1.0,-23.868988,0.31765754360710274,0.9156220651946414
FBXO40,-1.0,-23.816906,0.31765754360710274,0.9156220651946414
FGF18,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
CTXN1,-1.0,-23.794964,0.31765754360710274,0.9156220651946414
LHFPL5,-1.0,-23.926825,0.31765754360710274,0.9156220651946414
SYNGR4,-1.0,-23.939611,0.31765754360710274,0.9156220651946414
RP1-317E23.6,-1.0,-24.026728,0.31765754360710274,0.9156220651946414
UPK1B,-1.0,-23.894474,0.31765754360710274,0.9156220651946414
FSTL1,-1.0,-23.278639,0.31765754360710274,0.9156220651946414
TULP2,-1.0,-23.774643,0.31765754360710274,0.9156220651946414
ITK,-1.0,-23.83038,0.31765754360710274,0.9156220651946414
RAB44,-1.0,-23.792944,0.31765754360710274,0.9156220651946414
CLRN1,-1.0,-23.881372,0.31765754360710274,0.9156220651946414
SPIB,-1.0,-23.828554,0.31765754360710274,0.9156220651946414
TIE1,-1.0,-24.024801,0.31765754360710274,0.9156220651946414
PSPN,-1.0,-24.037325,0.31765754360710274,0.9156220651946414
RRP9,-1.0,-23.995678,0.31765754360710274,0.9156220651946414
HIST1H1E,-1.0,-23.794739,0.31765754360710274,0.9156220651946414
ETNPPL,-1.0,-23.889006,0.31765754360710274,0.9156220651946414
MAD2L1,-1.0,-23.864397,0.31765754360710274,0.9156220651946414
MFI2,-1.0,-23.99075,0.31765754360710274,0.9156220651946414
